reference	n	word	strongs	morphology	tvm_code
Matthew 7:23	13	εργαζομενοι	G2038	V-PNP-NPM	5740
Matthew 7:23	14	την	G3588	T-ASF	
Matthew 7:23	15	ανομιαν	G0458	N-ASF	
Matthew 7:24	1	πας	G3956	A-NSM	
Matthew 7:24	2	ουν	G3767	CONJ	
Matthew 7:24	3	οστις	G3748	R-NSM	
Matthew 7:24	4	ακουει	G0191	V-PAI-3S	5719
Matthew 7:24	5	μου	G1473	P-1GS	
Matthew 7:24	6	τους	G3588	T-APM	
Matthew 7:24	7	λογους	G3056	N-APM	
Matthew 7:24	8	τουτους	G3778	D-APM	
Matthew 7:24	9	και	G2532	CONJ	
Matthew 7:24	10	ποιει	G4160	V-PAI-3S	5719
Matthew 7:24	11	αυτους	G0846	P-APM	
Matthew 7:24	12	ομοιωσω	G3666	V-FAI-1S	5692
Matthew 7:24	13	αυτον	G0846	P-ASM	
Matthew 7:24	14	ανδρι	G0435	N-DSM	
Matthew 7:24	15	φρονιμω	G5429	A-DSM	
Matthew 7:24	16	οστις	G3748	R-NSM	
Matthew 7:24	17	ωκοδομησεν	G3618	V-AAI-3S	5656
Matthew 7:24	18	την	G3588	T-ASF	
Matthew 7:24	19	οικιαν	G3614	N-ASF	
Matthew 7:24	20	αυτου	G0846	P-GSM	
Matthew 7:24	21	επι	G1909	PREP	
Matthew 7:24	22	την	G3588	T-ASF	
Matthew 7:24	23	πετραν	G4073	N-ASF	
Matthew 7:25	1	και	G2532	CONJ	
Matthew 7:25	2	κατεβη	G2597	V-2AAI-3S	5627
Matthew 7:25	3	η	G3588	T-NSF	
Matthew 7:25	4	βροχη	G1028	N-NSF	
Matthew 7:25	5	και	G2532	CONJ	
Matthew 7:25	6	ηλθον	G2064	V-2AAI-3P	5627
Matthew 7:25	7	οι	G3588	T-NPM	
Matthew 7:25	8	ποταμοι	G4215	N-NPM	
Matthew 7:25	9	και	G2532	CONJ	
Matthew 7:25	10	επνευσαν	G4154	V-AAI-3P	5656
Matthew 7:25	11	οι	G3588	T-NPM	
Matthew 7:25	12	ανεμοι	G0417	N-NPM	
Matthew 7:25	13	και	G2532	CONJ	
Matthew 7:25	14	προσεπεσον	G4363	V-2AAI-3P	5627
Matthew 7:25	15	τη	G3588	T-DSF	
Matthew 7:25	16	οικια	G3614	N-DSF	
Matthew 7:25	17	εκεινη	G1565	D-DSF	
Matthew 7:25	18	και	G2532	CONJ	
Matthew 7:25	19	ουκ	G3756	PRT-N	
Matthew 7:25	20	επεσεν	G4098	V-2AAI-3S	5627
Matthew 7:25	21	τεθεμελιωτο	G2311	V-LPI-3S	5718
Matthew 7:25	22	γαρ	G1063	CONJ	
Matthew 7:25	23	επι	G1909	PREP	
Matthew 7:25	24	την	G3588	T-ASF	
Matthew 7:25	25	πετραν	G4073	N-ASF	
Matthew 7:26	1	και	G2532	CONJ	
Matthew 7:26	2	πας	G3956	A-NSM	
Matthew 7:26	3	ο	G3588	T-NSM	
Matthew 7:26	4	ακουων	G0191	V-PAP-NSM	5723
Matthew 7:26	5	μου	G1473	P-1GS	
Matthew 7:26	6	τους	G3588	T-APM	
Matthew 7:26	7	λογους	G3056	N-APM	
Matthew 7:26	8	τουτους	G3778	D-APM	
Matthew 7:26	9	και	G2532	CONJ	
Matthew 7:26	10	μη	G3361	PRT-N	
Matthew 7:26	11	ποιων	G4160	V-PAP-NSM	5723
Matthew 7:26	12	αυτους	G0846	P-APM	
Matthew 7:26	13	ομοιωθησεται	G3666	V-FPI-3S	5701
Matthew 7:26	14	ανδρι	G0435	N-DSM	
Matthew 7:26	15	μωρω	G3474	A-DSM	
Matthew 7:26	16	οστις	G3748	R-NSM	
Matthew 7:26	17	ωκοδομησεν	G3618	V-AAI-3S	5656
Matthew 7:26	18	την	G3588	T-ASF	
Matthew 7:26	19	οικιαν	G3614	N-ASF	
Matthew 7:26	20	αυτου	G0846	P-GSM	
Matthew 7:26	21	επι	G1909	PREP	
Matthew 7:26	22	την	G3588	T-ASF	
Matthew 7:26	23	αμμον	G0285	N-ASF	
Matthew 7:27	1	και	G2532	CONJ	
Matthew 7:27	2	κατεβη	G2597	V-2AAI-3S	5627
Matthew 7:27	3	η	G3588	T-NSF	
Matthew 7:27	4	βροχη	G1028	N-NSF	
Matthew 7:27	5	και	G2532	CONJ	
Matthew 7:27	6	ηλθον	G2064	V-2AAI-3P	5627
Matthew 7:27	7	οι	G3588	T-NPM	
Matthew 7:27	8	ποταμοι	G4215	N-NPM	
Matthew 7:27	9	και	G2532	CONJ	
Matthew 7:27	10	επνευσαν	G4154	V-AAI-3P	5656
Matthew 7:27	11	οι	G3588	T-NPM	
Matthew 7:27	12	ανεμοι	G0417	N-NPM	
Matthew 7:27	13	και	G2532	CONJ	
Matthew 7:27	14	προσεκοψαν	G4350	V-AAI-3P	5656
Matthew 7:27	15	τη	G3588	T-DSF	
Matthew 7:27	16	οικια	G3614	N-DSF	
Matthew 7:27	17	εκεινη	G1565	D-DSF	
Matthew 7:27	18	και	G2532	CONJ	
Matthew 7:27	19	επεσεν	G4098	V-2AAI-3S	5627
Matthew 7:27	20	και	G2532	CONJ	
Matthew 7:27	21	ην	G1510	V-IAI-3S	5707
Matthew 7:27	22	η	G3588	T-NSF	
Matthew 7:27	23	πτωσις	G4431	N-NSF	
Matthew 7:27	24	αυτης	G0846	P-GSF	
Matthew 7:27	25	μεγαλη	G3173	A-NSF	
Matthew 7:28	1	και	G2532	CONJ	
Matthew 7:28	2	εγενετο	G1096	V-2ADI-3S	5633
Matthew 7:28	3	οτε	G3753	ADV	
Matthew 7:28	4	συνετελεσεν	G4931	V-AAI-3S	5656
Matthew 7:28	5	ο	G3588	T-NSM	
Matthew 7:28	6	ιησους	G2424	N-NSM	
Matthew 7:28	7	τους	G3588	T-APM	
Matthew 7:28	8	λογους	G3056	N-APM	
Matthew 7:28	9	τουτους	G3778	D-APM	
Matthew 7:28	10	εξεπλησσοντο	G1605	V-IPI-3P	5712
Matthew 7:28	11	οι	G3588	T-NPM	
Matthew 7:28	12	οχλοι	G3793	N-NPM	
Matthew 7:28	13	επι	G1909	PREP	
Matthew 7:28	14	τη	G3588	T-DSF	
Matthew 7:28	15	διδαχη	G1322	N-DSF	
Matthew 7:28	16	αυτου	G0846	P-GSM	
Matthew 7:29	1	ην	G1510	V-IAI-3S	5707
Matthew 7:29	2	γαρ	G1063	CONJ	
Matthew 7:29	3	διδασκων	G1321	V-PAP-NSM	5723
Matthew 7:29	4	αυτους	G0846	P-APM	
Matthew 7:29	5	ως	G5613	ADV	
Matthew 7:29	6	εξουσιαν	G1849	N-ASF	
Matthew 7:29	7	εχων	G2192	V-PAP-NSM	5723
Matthew 7:29	8	και	G2532	CONJ	
Matthew 7:29	9	ουχ	G3756	PRT-N	
Matthew 7:29	10	ως	G5613	ADV	
Matthew 7:29	11	οι	G3588	T-NPM	
Matthew 7:29	12	γραμματεις	G1122	N-NPM	
Matthew 8:1	1	καταβαντι	G2597	V-2AAP-DSM	5631
Matthew 8:1	2	δε	G1161	CONJ	
Matthew 8:1	3	αυτω	G0846	P-DSM	
Matthew 8:1	4	απο	G0575	PREP	
Matthew 8:1	5	του	G3588	T-GSN	
Matthew 8:1	6	ορους	G3735	N-GSN	
Matthew 8:1	7	ηκολουθησαν	G0190	V-AAI-3P	5656
Matthew 8:1	8	αυτω	G0846	P-DSM	
Matthew 8:1	9	οχλοι	G3793	N-NPM	
Matthew 8:1	10	πολλοι	G4183	A-NPM	
Matthew 8:2	1	και	G2532	CONJ	
Matthew 8:2	2	ιδου	G3708	V-2AMM-2S	5640
Matthew 8:2	3	λεπρος	G3015	A-NSM	
Matthew 8:2	4	ελθων	G2064	V-2AAP-NSM	5631
Matthew 8:2	5	προσεκυνει	G4352	V-IAI-3S	5707
Matthew 8:2	6	αυτω	G0846	P-DSM	
Matthew 8:2	7	λεγων	G3004	V-PAP-NSM	5723
Matthew 8:2	8	κυριε	G2962	N-VSM	
Matthew 8:2	9	εαν	G1437	COND	
Matthew 8:2	10	θελης	G2309	V-PAS-2S	5725
Matthew 8:2	11	δυνασαι	G1410	V-PNI-2S	5736
Matthew 8:2	12	με	G1473	P-1AS	
Matthew 8:2	13	καθαρισαι	G2511	V-AAN	5658
Matthew 8:3	1	και	G2532	CONJ	
Matthew 8:3	2	εκτεινας	G1614	V-AAP-NSM	5660
Matthew 8:3	3	την	G3588	T-ASF	
Matthew 8:3	4	χειρα	G5495	N-ASF	
Matthew 8:3	5	ηψατο	G0680	V-ADI-3S	5662
Matthew 8:3	6	αυτου	G0846	P-GSM	
Matthew 8:3	7	ο	G3588	T-NSM	
Matthew 8:3	8	ιησους	G2424	N-NSM	
Matthew 8:3	9	λεγων	G3004	V-PAP-NSM	5723
Matthew 8:3	10	θελω	G2309	V-PAI-1S	5719
Matthew 8:3	11	καθαρισθητι	G2511	V-APM-2S	5682
Matthew 8:3	12	και	G2532	CONJ	
Matthew 8:3	13	ευθεως	G2112	ADV	
Matthew 8:3	14	εκαθαρισθη	G2511	V-API-3S	5681
Matthew 8:3	15	αυτου	G0846	P-GSM	
Matthew 8:3	16	η	G3588	T-NSF	
Matthew 8:3	17	λεπρα	G3014	N-NSF	
Matthew 8:4	1	και	G2532	CONJ	
Matthew 8:4	2	λεγει	G3004	V-PAI-3S	5719
Matthew 8:4	3	αυτω	G0846	P-DSM	
Matthew 8:4	4	ο	G3588	T-NSM	
Matthew 8:4	5	ιησους	G2424	N-NSM	
Matthew 8:4	6	ορα	G3708	V-PAM-2S	5720
Matthew 8:4	7	μηδενι	G3367	A-DSM-N	
Matthew 8:4	8	ειπης	G3004	V-2AAS-2S	5632
Matthew 8:4	9	αλλ	G0235	CONJ	
Matthew 8:4	10	υπαγε	G5217	V-PAM-2S	5720
Matthew 8:4	11	σεαυτον	G4572	F-2ASM	
Matthew 8:4	12	δειξον	G1166	V-AAM-2S	5657
Matthew 8:4	13	τω	G3588	T-DSM	
Matthew 8:4	14	ιερει	G2409	N-DSM	
Matthew 8:4	15	και	G2532	CONJ	
Matthew 8:4	16	προσενεγκε	G4374	V-2AAM-2S	5628
Matthew 8:4	17	το	G3588	T-ASN	
Matthew 8:4	18	δωρον	G1435	N-ASN	
Matthew 8:4	19	ο	G3739	R-ASN	
Matthew 8:4	20	προσεταξεν	G4367	V-AAI-3S	5656
Matthew 8:4	21	μωσης	G3475	N-NSM	
Matthew 8:4	22	εις	G1519	PREP	
Matthew 8:4	23	μαρτυριον	G3142	N-ASN	
Matthew 8:4	24	αυτοις	G0846	P-DPM	
Matthew 8:5	1	εισελθοντι	G1525	V-2AAP-DSM	5631
Matthew 8:5	2	δε	G1161	CONJ	
Matthew 8:5	3	τω	G3588	T-DSM	
Matthew 8:5	4	ιησου	G2424	N-DSM	
Matthew 8:5	5	εις	G1519	PREP	
Matthew 8:5	6	καπερναουμ	G2584	N-PRI	
Matthew 8:5	7	προσηλθεν	G4334	V-2AAI-3S	5627
Matthew 8:5	8	αυτω	G0846	P-DSM	
Matthew 8:5	9	εκατονταρχος	G1543	N-NSM	
Matthew 8:5	10	παρακαλων	G3870	V-PAP-NSM	5723
Matthew 8:5	11	αυτον	G0846	P-ASM	
Matthew 8:6	1	και	G2532	CONJ	
Matthew 8:6	2	λεγων	G3004	V-PAP-NSM	5723
Matthew 8:6	3	κυριε	G2962	N-VSM	
Matthew 8:6	4	ο	G3588	T-NSM	
Matthew 8:6	5	παις	G3816	N-NSM	
Matthew 8:6	6	μου	G1473	P-1GS	
Matthew 8:6	7	βεβληται	G0906	V-RPI-3S	5769
Matthew 8:6	8	εν	G1722	PREP	
Matthew 8:6	9	τη	G3588	T-DSF	
Matthew 8:6	10	οικια	G3614	N-DSF	
Matthew 8:6	11	παραλυτικος	G3885	A-NSM	
Matthew 8:6	12	δεινως	G1171	ADV	
Matthew 8:6	13	βασανιζομενος	G0928	V-PPP-NSM	5746
Matthew 8:7	1	και	G2532	CONJ	
Matthew 8:7	2	λεγει	G3004	V-PAI-3S	5719
Matthew 8:7	3	αυτω	G0846	P-DSM	
Matthew 8:7	4	ο	G3588	T-NSM	
Matthew 8:7	5	ιησους	G2424	N-NSM	
Matthew 8:7	6	εγω	G1473	P-1NS	
Matthew 8:7	7	ελθων	G2064	V-2AAP-NSM	5631
Matthew 8:7	8	θεραπευσω	G2323	V-FAI-1S	5692
Matthew 8:7	9	αυτον	G0846	P-ASM	
Matthew 8:8	1	και	G2532	CONJ	
Matthew 8:8	2	αποκριθεις	G0611	V-AOP-NSM	5679
Matthew 8:8	3	ο	G3588	T-NSM	
Matthew 8:8	4	εκατονταρχος	G1543	N-NSM	
Matthew 8:8	5	εφη	G5346	V-IAI-3S	5707
Matthew 8:8	6	κυριε	G2962	N-VSM	
Matthew 8:8	7	ουκ	G3756	PRT-N	
Matthew 8:8	8	ειμι	G1510	V-PAI-1S	5719
Matthew 8:8	9	ικανος	G2425	A-NSM	
Matthew 8:8	10	ινα	G2443	CONJ	
Matthew 8:8	11	μου	G1473	P-1GS	
Matthew 8:8	12	υπο	G5259	PREP	
Matthew 8:8	13	την	G3588	T-ASF	
Matthew 8:8	14	στεγην	G4721	N-ASF	
Matthew 8:8	15	εισελθης	G1525	V-2AAS-2S	5632
Matthew 8:8	16	αλλα	G0235	CONJ	
Matthew 8:8	17	μονον	G3440	ADV	
Matthew 8:8	18	ειπε	G3004	V-2AAM-2S	5628
Matthew 8:8	19	λογον	G3056	N-ASM	
Matthew 8:8	20	και	G2532	CONJ	
Matthew 8:8	21	ιαθησεται	G2390	V-FPI-3S	5701
Matthew 8:8	22	ο	G3588	T-NSM	
Matthew 8:8	23	παις	G3816	N-NSM	
Matthew 8:8	24	μου	G1473	P-1GS	
Matthew 8:9	1	και	G2532	CONJ	
Matthew 8:9	2	γαρ	G1063	CONJ	
Matthew 8:9	3	εγω	G1473	P-1NS	
Matthew 8:9	4	ανθρωπος	G0444	N-NSM	
Matthew 8:9	5	ειμι	G1510	V-PAI-1S	5719
Matthew 8:9	6	υπο	G5259	PREP	
Matthew 8:9	7	εξουσιαν	G1849	N-ASF	
Matthew 8:9	8	εχων	G2192	V-PAP-NSM	5723
Matthew 8:9	9	υπ	G5259	PREP	
Matthew 8:9	10	εμαυτον	G1683	F-1ASM	
Matthew 8:9	11	στρατιωτας	G4757	N-APM	
Matthew 8:9	12	και	G2532	CONJ	
Matthew 8:9	13	λεγω	G3004	V-PAI-1S	5719
Matthew 8:9	14	τουτω	G3778	D-DSM	
Matthew 8:9	15	πορευθητι	G4198	V-AOM-2S	5676
Matthew 8:9	16	και	G2532	CONJ	
Matthew 8:9	17	πορευεται	G4198	V-PNI-3S	5736
Matthew 8:9	18	και	G2532	CONJ	
Matthew 8:9	19	αλλω	G0243	A-DSM	
Matthew 8:9	20	ερχου	G2064	V-PNM-2S	5737
Matthew 8:9	21	και	G2532	CONJ	
Matthew 8:9	22	ερχεται	G2064	V-PNI-3S	5736
Matthew 8:9	23	και	G2532	CONJ	
Matthew 8:9	24	τω	G3588	T-DSM	
Matthew 8:9	25	δουλω	G1401	N-DSM	
Matthew 8:9	26	μου	G1473	P-1GS	
Matthew 8:9	27	ποιησον	G4160	V-AAM-2S	5657
Matthew 8:9	28	τουτο	G3778	D-ASN	
Matthew 8:9	29	και	G2532	CONJ	
Matthew 8:9	30	ποιει	G4160	V-PAI-3S	5719
Matthew 8:10	1	ακουσας	G0191	V-AAP-NSM	5660
Matthew 8:10	2	δε	G1161	CONJ	
Matthew 8:10	3	ο	G3588	T-NSM	
Matthew 8:10	4	ιησους	G2424	N-NSM	
Matthew 8:10	5	εθαυμασεν	G2296	V-AAI-3S	5656
Matthew 8:10	6	και	G2532	CONJ	
Matthew 8:10	7	ειπεν	G3004	V-2AAI-3S	5627
Matthew 8:10	8	τοις	G3588	T-DPM	
Matthew 8:10	9	ακολουθουσιν	G0190	V-PAP-DPM	5723
Matthew 8:10	10	αμην	G0281	HEB	
Matthew 8:10	11	λεγω	G3004	V-PAI-1S	5719
Matthew 8:10	12	υμιν	G4771	P-2DP	
Matthew 8:10	13	ουδε	G3761	CONJ-N	
Matthew 8:10	14	εν	G1722	PREP	
Matthew 8:10	15	τω	G3588	T-DSM	
Matthew 8:10	16	ισραηλ	G2474	N-PRI	
Matthew 8:10	17	τοσαυτην	G5118	D-ASF	
Matthew 8:10	18	πιστιν	G4102	N-ASF	
Matthew 8:10	19	ευρον	G2147	V-2AAI-1S	5627
Matthew 8:11	1	λεγω	G3004	V-PAI-1S	5719
Matthew 8:11	2	δε	G1161	CONJ	
Matthew 8:11	3	υμιν	G4771	P-2DP	
Matthew 8:11	4	οτι	G3754	CONJ	
Matthew 8:11	5	πολλοι	G4183	A-NPM	
Matthew 8:11	6	απο	G0575	PREP	
Matthew 8:11	7	ανατολων	G0395	N-GPF	
Matthew 8:11	8	και	G2532	CONJ	
Matthew 8:11	9	δυσμων	G1424	N-GPF	
Matthew 8:11	10	ηξουσιν	G2240	V-FAI-3P	5692
Matthew 8:11	11	και	G2532	CONJ	
Matthew 8:11	12	ανακλιθησονται	G0347	V-FPI-3P	5701
Matthew 8:11	13	μετα	G3326	PREP	
Matthew 8:11	14	αβρααμ	G0011	N-PRI	
Matthew 8:11	15	και	G2532	CONJ	
Matthew 8:11	16	ισαακ	G2464	N-PRI	
Matthew 8:11	17	και	G2532	CONJ	
Matthew 8:11	18	ιακωβ	G2384	N-PRI	
Matthew 8:11	19	εν	G1722	PREP	
Matthew 8:11	20	τη	G3588	T-DSF	
Matthew 8:11	21	βασιλεια	G0932	N-DSF	
Matthew 8:11	22	των	G3588	T-GPM	
Matthew 8:11	23	ουρανων	G3772	N-GPM	
Matthew 8:12	1	οι	G3588	T-NPM	
Matthew 8:12	2	δε	G1161	CONJ	
Matthew 8:12	3	υιοι	G5207	N-NPM	
Matthew 8:12	4	της	G3588	T-GSF	
Matthew 8:12	5	βασιλειας	G0932	N-GSF	
Matthew 8:12	6	εκβληθησονται	G1544	V-FPI-3P	5701
Matthew 8:12	7	εις	G1519	PREP	
Matthew 8:12	8	το	G3588	T-ASN	
Matthew 8:12	9	σκοτος	G4655	N-ASN	
Matthew 8:12	10	το	G3588	T-ASN	
Matthew 8:12	11	εξωτερον	G1857	A-ASN-C	
Matthew 8:12	12	εκει	G1563	ADV	
Matthew 8:12	13	εσται	G1510	V-FDI-3S	5695
Matthew 8:12	14	ο	G3588	T-NSM	
Matthew 8:12	15	κλαυθμος	G2805	N-NSM	
Matthew 8:12	16	και	G2532	CONJ	
Matthew 8:12	17	ο	G3588	T-NSM	
Matthew 8:12	18	βρυγμος	G1030	N-NSM	
Matthew 8:12	19	των	G3588	T-GPM	
Matthew 8:12	20	οδοντων	G3599	N-GPM	
Matthew 8:13	1	και	G2532	CONJ	
Matthew 8:13	2	ειπεν	G3004	V-2AAI-3S	5627
Matthew 8:13	3	ο	G3588	T-NSM	
Matthew 8:13	4	ιησους	G2424	N-NSM	
Matthew 8:13	5	τω	G3588	T-DSM	
Matthew 8:13	6	εκατονταρχω	G1543	N-DSM	
Matthew 8:13	7	υπαγε	G5217	V-PAM-2S	5720
Matthew 8:13	8	και	G2532	CONJ	
Matthew 8:13	9	ως	G5613	ADV	
Matthew 8:13	10	επιστευσας	G4100	V-AAI-2S	5656
Matthew 8:13	11	γενηθητω	G1096	V-AOM-3S	5676
Matthew 8:13	12	σοι	G4771	P-2DS	
Matthew 8:13	13	και	G2532	CONJ	
Matthew 8:13	14	ιαθη	G2390	V-API-3S	5681
Matthew 8:13	15	ο	G3588	T-NSM	
Matthew 8:13	16	παις	G3816	N-NSM	
Matthew 8:13	17	αυτου	G0846	P-GSM	
Matthew 8:13	18	εν	G1722	PREP	
Matthew 8:13	19	τη	G3588	T-DSF	
Matthew 8:13	20	ωρα	G5610	N-DSF	
Matthew 8:13	21	εκεινη	G1565	D-DSF	
Matthew 8:14	1	και	G2532	CONJ	
Matthew 8:14	2	ελθων	G2064	V-2AAP-NSM	5631
Matthew 8:14	3	ο	G3588	T-NSM	
Matthew 8:14	4	ιησους	G2424	N-NSM	
Matthew 8:14	5	εις	G1519	PREP	
Matthew 8:14	6	την	G3588	T-ASF	
Matthew 8:14	7	οικιαν	G3614	N-ASF	
Matthew 8:14	8	πετρου	G4074	N-GSM	
Matthew 8:14	9	ειδεν	G3708	V-2AAI-3S	5627
Matthew 8:14	10	την	G3588	T-ASF	
Matthew 8:14	11	πενθεραν	G3994	N-ASF	
Matthew 8:14	12	αυτου	G0846	P-GSM	
Matthew 8:14	13	βεβλημενην	G0906	V-RPP-ASF	5772
Matthew 8:14	14	και	G2532	CONJ	
Matthew 8:14	15	πυρεσσουσαν	G4445	V-PAP-ASF	5723
Matthew 8:15	1	και	G2532	CONJ	
Matthew 8:15	2	ηψατο	G0680	V-ADI-3S	5662
Matthew 8:15	3	της	G3588	T-GSF	
Matthew 8:15	4	χειρος	G5495	N-GSF	
Matthew 8:15	5	αυτης	G0846	P-GSF	
Matthew 8:15	6	και	G2532	CONJ	
Matthew 8:15	7	αφηκεν	G0863	V-AAI-3S	5656
Matthew 8:15	8	αυτην	G0846	P-ASF	
Matthew 8:15	9	ο	G3588	T-NSM	
Matthew 8:15	10	πυρετος	G4446	N-NSM	
Matthew 8:15	11	και	G2532	CONJ	
Matthew 8:15	12	ηγερθη	G1453	V-API-3S	5681
Matthew 8:15	13	και	G2532	CONJ	
Matthew 8:15	14	διηκονει	G1247	V-IAI-3S	5707
Matthew 8:15	15	αυτοις	G0846	P-DPM	
Matthew 8:16	1	οψιας	G3798	A-GSF	
Matthew 8:16	2	δε	G1161	CONJ	
Matthew 8:16	3	γενομενης	G1096	V-2ADP-GSF	5637
Matthew 8:16	4	προσηνεγκαν	G4374	V-AAI-3P	5656
Matthew 8:16	5	αυτω	G0846	P-DSM	
Matthew 8:16	6	δαιμονιζομενους	G1139	V-PNP-APM	5740
Matthew 8:16	7	πολλους	G4183	A-APM	
Matthew 8:16	8	και	G2532	CONJ	
Matthew 8:16	9	εξεβαλεν	G1544	V-2AAI-3S	5627
Matthew 8:16	10	τα	G3588	T-APN	
Matthew 8:16	11	πνευματα	G4151	N-APN	
Matthew 8:16	12	λογω	G3056	N-DSM	
Matthew 8:16	13	και	G2532	CONJ	
Matthew 8:16	14	παντας	G3956	A-APM	
Matthew 8:16	15	τους	G3588	T-APM	
Matthew 8:16	16	κακως	G2560	ADV	
Matthew 8:16	17	εχοντας	G2192	V-PAP-APM	5723
Matthew 8:16	18	εθεραπευσεν	G2323	V-AAI-3S	5656
Matthew 8:17	1	οπως	G3704	ADV	
Matthew 8:17	2	πληρωθη	G4137	V-APS-3S	5686
Matthew 8:17	3	το	G3588	T-NSN	
Matthew 8:17	4	ρηθεν	G2046	V-APP-NSN	5685
Matthew 8:17	5	δια	G1223	PREP	
Matthew 8:17	6	ησαιου	G2268	N-GSM	
Matthew 8:17	7	του	G3588	T-GSM	
Matthew 8:17	8	προφητου	G4396	N-GSM	
Matthew 8:17	9	λεγοντος	G3004	V-PAP-GSM	5723
Matthew 8:17	10	αυτος	G0846	P-NSM	
Matthew 8:17	11	τας	G3588	T-APF	
Matthew 8:17	12	ασθενειας	G0769	N-APF	
Matthew 8:17	13	ημων	G1473	P-1GP	
Matthew 8:17	14	ελαβεν	G2983	V-2AAI-3S	5627
Matthew 8:17	15	και	G2532	CONJ	
Matthew 8:17	16	τας	G3588	T-APF	
Matthew 8:17	17	νοσους	G3554	N-APF	
Matthew 8:17	18	εβαστασεν	G0941	V-AAI-3S	5656
Matthew 8:18	1	ιδων	G3708	V-2AAP-NSM	5631
Matthew 8:18	2	δε	G1161	CONJ	
Matthew 8:18	3	ο	G3588	T-NSM	
Matthew 8:18	4	ιησους	G2424	N-NSM	
Matthew 8:18	5	πολλους	G4183	A-APM	
Matthew 8:18	6	οχλους	G3793	N-APM	
Matthew 8:18	7	περι	G4012	PREP	
Matthew 8:18	8	αυτον	G0846	P-ASM	
Matthew 8:18	9	εκελευσεν	G2753	V-AAI-3S	5656
Matthew 8:18	10	απελθειν	G0565	V-2AAN	5629
Matthew 8:18	11	εις	G1519	PREP	
Matthew 8:18	12	το	G3588	T-ASN	
Matthew 8:18	13	περαν	G4008	ADV	
Matthew 8:19	1	και	G2532	CONJ	
Matthew 8:19	2	προσελθων	G4334	V-2AAP-NSM	5631
Matthew 8:19	3	εις	G1520	A-NSM	
Matthew 8:19	4	γραμματευς	G1122	N-NSM	
Matthew 8:19	5	ειπεν	G3004	V-2AAI-3S	5627
Matthew 8:19	6	αυτω	G0846	P-DSM	
Matthew 8:19	7	διδασκαλε	G1320	N-VSM	
Matthew 8:19	8	ακολουθησω	G0190	V-FAI-1S	5692
Matthew 8:19	9	σοι	G4771	P-2DS	
Matthew 8:19	10	οπου	G3699	ADV	
Matthew 8:19	11	εαν	G1437	COND	
Matthew 8:19	12	απερχη	G0565	V-PNS-2S	5741
Matthew 8:20	1	και	G2532	CONJ	
Matthew 8:20	2	λεγει	G3004	V-PAI-3S	5719
Matthew 8:20	3	αυτω	G0846	P-DSM	
Matthew 8:20	4	ο	G3588	T-NSM	
Matthew 8:20	5	ιησους	G2424	N-NSM	
Matthew 8:20	6	αι	G3588	T-NPF	
Matthew 8:20	7	αλωπεκες	G0258	N-NPF	
Matthew 8:20	8	φωλεους	G5454	N-APM	
Matthew 8:20	9	εχουσιν	G2192	V-PAI-3P	5719
Matthew 8:20	10	και	G2532	CONJ	
Matthew 8:20	11	τα	G3588	T-NPN	
Matthew 8:20	12	πετεινα	G4071	N-NPN	
Matthew 8:20	13	του	G3588	T-GSM	
Matthew 8:20	14	ουρανου	G3772	N-GSM	
Matthew 8:20	15	κατασκηνωσεις	G2682	N-APF	
Matthew 8:20	16	ο	G3588	T-NSM	
Matthew 8:20	17	δε	G1161	CONJ	
Matthew 8:20	18	υιος	G5207	N-NSM	
Matthew 8:20	19	του	G3588	T-GSM	
Matthew 8:20	20	ανθρωπου	G0444	N-GSM	
Matthew 8:20	21	ουκ	G3756	PRT-N	
Matthew 8:20	22	εχει	G2192	V-PAI-3S	5719
Matthew 8:20	23	που	G4226	ADV-I	
Matthew 8:20	24	την	G3588	T-ASF	
Matthew 8:20	25	κεφαλην	G2776	N-ASF	
Matthew 8:20	26	κλινη	G2827	V-PAS-3S	5725
Matthew 8:21	1	ετερος	G2087	A-NSM	
Matthew 8:21	2	δε	G1161	CONJ	
Matthew 8:21	3	των	G3588	T-GPM	
Matthew 8:21	4	μαθητων	G3101	N-GPM	
Matthew 8:21	5	αυτου	G0846	P-GSM	
Matthew 8:21	6	ειπεν	G3004	V-2AAI-3S	5627
Matthew 8:21	7	αυτω	G0846	P-DSM	
Matthew 8:21	8	κυριε	G2962	N-VSM	
Matthew 8:21	9	επιτρεψον	G2010	V-AAM-2S	5657
Matthew 8:21	10	μοι	G1473	P-1DS	
Matthew 8:21	11	πρωτον	G4412	ADV-S	
Matthew 8:21	12	απελθειν	G0565	V-2AAN	5629
Matthew 8:21	13	και	G2532	CONJ	
Matthew 8:21	14	θαψαι	G2290	V-AAN	5658
Matthew 8:21	15	τον	G3588	T-ASM	
Matthew 8:21	16	πατερα	G3962	N-ASM	
Matthew 8:21	17	μου	G1473	P-1GS	
Matthew 8:22	1	ο	G3588	T-NSM	
Matthew 8:22	2	δε	G1161	CONJ	
Matthew 8:22	3	ιησους	G2424	N-NSM	
Matthew 8:22	4	ειπεν	G3004	V-2AAI-3S	5627
Matthew 8:22	5	αυτω	G0846	P-DSM	
Matthew 8:22	6	ακολουθει	G0190	V-PAM-2S	5720
Matthew 8:22	7	μοι	G1473	P-1DS	
Matthew 8:22	8	και	G2532	CONJ	
Matthew 8:22	9	αφες	G0863	V-2AAM-2S	5628
